"Gene","ModuleColor","kME_brown","p.kME_brown","GS_Activation_Status.Activated","PValue"
"GPS2","brown",-0.989255884736323,1.10741666206396e-09,-0.794922714285076,0.00200137268849754
"DLG4","brown",0.934311919184251,8.62051449666301e-06,0.612276766881976,0.0343236444665419
"PCBD2","brown",-0.796507896137685,0.00193072756139886,-0.616261060494648,0.032849623222226
"NIP7","brown",0.95682417548757,1.09886054155745e-06,0.846744086981215,0.000511747440913319
"NXT1","brown",0.978508132168434,3.48338156944451e-08,0.839257994797162,0.00064099731663481
"ARHGEF11","brown",-0.948611116763508,2.58840178367484e-06,-0.529938074656276,0.0763652783242357
"DPH2","brown",0.920824591010233,2.1429571118562e-05,0.499328610418195,0.0983783321799501
"PPP1R3D","brown",-0.932802057355182,9.63294428439686e-06,-0.57595733863268,0.0500125871816055
"FBXO44","brown",-0.969568713363974,1.95297506045276e-07,-0.851528752198998,0.00044040665180079
"MYH10","brown",0.922188622962504,1.96922359783114e-05,0.539777300914286,0.0700744919102784
"PEMT","brown",0.98265913446797,1.19952985219019e-08,0.78393393009414,0.0025470313502963
"PIK3C2B","brown",0.959986697285256,7.55243965853202e-07,0.576197083428269,0.0498950143954658
"COG6","brown",0.952495275506498,1.75887547567523e-06,0.779250259125398,0.00281131007024729
"BTBD2","brown",-0.952509558383662,1.75627550369496e-06,-0.811717208101385,0.00134562032413717
"ZNF414","brown",-0.932347725762057,9.95528444767544e-06,-0.752569891812857,0.00473691121889273
"PDE6B","brown",0.839847848963431,0.00062998131716106,0.433478884249018,0.159199461252331
"HSPBP1","brown",0.967742365634062,2.60567228616368e-07,0.895068715376786,8.38049885244608e-05
"MACROD1","brown",0.983926690342354,8.22445493403483e-09,0.665449827532323,0.0181870550956918
"PLAAT4","brown",-0.988332503735564,1.6698400870262e-09,-0.686707543475246,0.0136367480140284
"MED10","brown",0.925347453658623,1.60937480484658e-05,0.722709040267696,0.00792386595069054
"PDZD2","brown",-0.963108072535524,5.05841950930123e-07,-0.810215928128661,0.001396362433379
"ATP13A3","brown",0.994967043388381,2.52185448140586e-11,0.821800335958303,0.00104050448237019
"IPO8","brown",0.952347971676409,1.78586837145533e-06,0.805301562619386,0.00157281157371044
"BMAL1","brown",-0.970825670488815,1.5849654176411e-07,-0.885575779897468,0.000127105901767668
"HSD17B4","brown",0.920899391302168,2.13312766275361e-05,0.482274068026467,0.112316923784102
"TTC9","brown",-0.962694834651874,5.34440754631594e-07,-0.86501889640125,0.00028010717263401
"EIF2S1","brown",0.977384547027702,4.48576519753696e-08,0.880677406893656,0.0001554102383348
"THUMPD3","brown",0.87780433114529,0.000174167080354726,0.418174332254731,0.17611843196535
"EDEM1","brown",0.994308712854985,4.65778125927568e-11,0.825834644126585,0.000934644476938258
"PTGFRN","brown",0.992990569180008,1.31699447152724e-10,0.81206352199916,0.00133411913171517
"KIDINS220","brown",-0.985733776897058,4.5440304653927e-09,-0.813359550677789,0.00129174686051087
"TIMM17A","brown",0.969063280936845,2.11883055380627e-07,0.867461655310979,0.000256761207825268
"TMEM241","brown",0.970005786660338,1.81803628402827e-07,0.878799841423552,0.000167478211065388
"DDB2","brown",0.959128814321157,8.3853423302634e-07,0.910974406781077,3.78679297557357e-05
"STK26","brown",0.974521151807983,8.10246765271114e-08,0.879378522785224,0.000163683362717641
"AGO4","brown",-0.976815974662564,5.07386763157379e-08,-0.620537651724076,0.0313185740152041
"RNF138","brown",0.989689329480292,9.0200159438926e-10,0.828019046749897,0.00088090877781908
"TPP2","brown",-0.994191766203245,5.1553981723184e-11,-0.802951528429377,0.00166300349905857
"SLC37A2","brown",-0.897748103597245,7.39810361644119e-05,-0.71879754537277,0.00843707619972411
"ANXA1","brown",-0.975307440738893,6.93623011479514e-08,-0.618987853657374,0.031867358099549
"DMTF1","brown",-0.973444956245061,9.94641768471989e-08,-0.887529522623411,0.000117016268354987
"PNPLA8","brown",0.797554244937914,0.00188515307742891,0.469414460108296,0.123650193118971
"RINT1","brown",0.970516351680512,1.66991768796963e-07,0.769701266905057,0.00341438997642633
"SYNCRIP","brown",0.989397246868444,1.03670154690889e-09,0.839440812266989,0.00063756723221571
"ORC3","brown",0.930315556378457,1.15029850079313e-05,0.487721764149852,0.10773067584099
"MAP3K7","brown",0.915932866603599,2.86773633661568e-05,0.541993806770924,0.0687082225676314
"PHF21A","brown",-0.93873737201273,6.12859317693287e-06,-0.540630234080027,0.0695465451073539
"NAT10","brown",0.989961010915915,7.89623535100378e-10,0.672289350707131,0.0166172000509262
"CAPRIN1","brown",0.968251394736774,2.40853777764699e-07,0.899256256971454,6.88635274388667e-05
"DNAJC14","brown",0.832844700170867,0.00077065796869048,0.489675346286389,0.106116807703639
"CDK4","brown",0.975282282391943,6.97134245752466e-08,0.887253029827351,0.000118404690172443
"TSPAN31","brown",-0.87605358921618,0.000186435086496393,-0.692452065040008,0.0125669307576342
"HNRNPA1","brown",0.986906940283245,2.9645278168135e-09,0.858023005777817,0.000356209633615608
"LTV1","brown",0.975282372436455,6.9712165345865e-08,0.620538515121823,0.0313182701917863
"PRADC1","brown",0.952113743322856,1.82946565265923e-06,0.849890180943515,0.000463906696196544
"CCT7","brown",0.988721124186597,1.4105813304416e-09,0.851713962399588,0.000437809722918992
"CCDC142","brown",-0.967337876351509,2.77129573409143e-07,-0.893069987077635,9.1777412655038e-05
"DYNC1LI2","brown",-0.94329824917398,4.1950963937942e-06,-0.869746510753137,0.00023632456114182
"FBXL8","brown",-0.914732366923139,3.07207125772074e-05,-0.45255706384293,0.139605615305908
"URB2","brown",0.970690911376981,1.62154237796269e-07,0.607522998261359,0.0361435620684637
"CEP350","brown",-0.985701352830455,4.59565404505513e-09,-0.853224296554964,0.000417073615476308
"GPR55","brown",-0.93721945639346,6.90848524748328e-06,-0.52332143301261,0.0808063556905191
"TMBIM1","brown",-0.896769695213729,7.74573654354354e-05,-0.478319008848425,0.115726286871673
"MFSD9","brown",-0.877425810313395,0.00017676442816445,-0.803108333009451,0.00165686485965998
"TGFBRAP1","brown",0.854483879591878,0.000400370822098884,0.499292156252363,0.0984068219067228
"ALDH1L2","brown",0.978330821289412,3.62838277072233e-08,0.856034475164376,0.000380528088028302
"PWP1","brown",0.968654744752654,2.26091773224941e-07,0.885950757573845,0.0001251185271986
"WASHC4","brown",-0.88253830832325,0.000144131077213784,-0.584892134139381,0.0457609551018139
"VILL","brown",-0.96291830636679,5.18819874322861e-07,-0.897020904368818,7.65528323644395e-05
"VPS36","brown",-0.97325664059561,1.03008647964166e-07,-0.616045431698194,0.0329282135348491
"RNASEH2B","brown",-0.973949678515165,9.04411436020166e-08,-0.60901645319933,0.035564562694107
"SUCLA2","brown",0.975272582110524,6.98491845225656e-08,0.85036734422229,0.000456965244111896
"RCBTB1","brown",0.960998182732175,6.65629840875716e-07,0.890313013889175,0.00010373666960844
"ITM2B","brown",-0.973019303886049,1.07618286082389e-07,-0.888587609212322,0.000111820335778399
"NUDT15","brown",0.97728267650362,4.58692371714848e-08,0.856723847337997,0.000371955836468851
"ZDHHC4","brown",0.951038727129628,2.0405188198195e-06,0.878417028195503,0.000170026146585454
"BZW2","brown",0.994240678682241,4.94235335460904e-11,0.817786286984378,0.00115477533599435
"DBNL","brown",-0.958963368938639,8.55404370274983e-07,-0.568605858292856,0.0537130054006617
"CCM2","brown",-0.984041147511789,7.93728956658241e-09,-0.809090863843042,0.00143534277179381
"MTHFS","brown",0.88725203096713,0.000118409729267864,0.446309894518754,0.145840377362186
"ABHD17C","brown",0.961035683229477,6.62477978873035e-07,0.769222846391318,0.00344699208417675
"NMT1","brown",0.940665044230815,5.24039217755622e-06,0.540448115633662,0.0696590417263089
"SRSF1","brown",0.969121674037688,2.09911612973303e-07,0.896206813897941,7.95145917908611e-05
"VEZF1","brown",-0.988241604277827,1.73564459586107e-09,-0.826003078807255,0.000930413262576028
"TEX2","brown",0.911310728683234,3.71795852556808e-05,0.533427902863625,0.0740915253690674
"ECPAS","brown",0.983686300016203,8.85457750140048e-09,0.842365254360018,0.000584604318821351
"C9orf78","brown",-0.967374935970075,2.75578166095734e-07,-0.836741708483684,0.000689676653965014
"PRPF4","brown",0.991810153589515,2.86214792581485e-10,0.826251131698992,0.000924208905827943
"FPGS","brown",0.960359379357498,7.21176217769307e-07,0.582667418515114,0.046794785407475
"ATP6V1G1","brown",-0.967640025091265,2.6468120424455e-07,-0.59700136386019,0.0404149242271974
"TRMO","brown",-0.964918497694231,3.94527825365727e-07,-0.889535513345886,0.000107320557976355
"RABEPK","brown",0.954131677271139,1.48020284596318e-06,0.578050580418568,0.0489925917658087
"NCBP1","brown",0.972254138853629,1.23609454730251e-07,0.634928688931112,0.0265423307699715
"MYC","brown",0.954587069088693,1.40925647329163e-06,0.548021735403294,0.0650856360787348
"POLR1E","brown",0.914727908743505,3.07285085566393e-05,0.455835960229272,0.136403278582843
"APTX","brown",0.940677552885356,5.23498241137582e-06,0.537233129645245,0.0716656448424629
"RNF38","brown",-0.969776448655695,1.88788141362759e-07,-0.87847361675554,0.000169647607959752
"ALDH1B1","brown",0.986318408160597,3.68981643288354e-09,0.828626244401527,0.00086640449932908
"DENND4C","brown",-0.970897423665266,1.56575957332431e-07,-0.607523280711526,0.0361434519328999
"CNPY3","brown",-0.965816682931639,3.47069575703737e-07,-0.84472694029574,0.000544376825307803
"RIPK1","brown",-0.948586024077787,2.59461674011437e-06,-0.529001618069622,0.0769834398715148
"UQCC2","brown",0.95476556787097,1.38219576711995e-06,0.580863484901705,0.0476450822589977
"MDC1","brown",0.940903185660759,5.13815694595495e-06,0.519530961699432,0.0834281377533476
"TPMT","brown",0.927572426470981,1.38870651295385e-05,0.749878148164652,0.004975555587087
"VARS2","brown",0.901469797660267,6.18601271090789e-05,0.759987353987539,0.00412394769645757
"TAF8","brown",0.967852160703736,2.56210320732578e-07,0.866292700840322,0.000267735711093511
"FAM8A1","brown",-0.966066349806789,3.34719880133208e-07,-0.59860393657227,0.0397423053583038
"CREBZF","brown",-0.973994571441855,8.96713079147079e-08,-0.858744224550783,0.00034769496770299
"RNF121","brown",0.951294602353384,1.98861761904063e-06,0.577038641246761,0.0494838450348855
"TGS1","brown",0.95490999865519,1.36060309752617e-06,0.836284195068639,0.000698826528099899
"NEK1","brown",-0.93306894272252,9.44747641426095e-06,-0.742619498094547,0.00566440735553132
"CFAP68","brown",0.86105913502922,0.000321430164230927,0.415719618510235,0.178932588948294
"NDUFAF1","brown",0.971228581921526,1.47950554702478e-07,0.785281170909981,0.00247464702912121
"ITGA11","brown",-0.94882580096444,2.53570975986379e-06,-0.863415465888262,0.000296308126813797
"TUBGCP4","brown",0.973180354939689,1.04472798109908e-07,0.867504744937699,0.000256363481893763
"PLCB2","brown",-0.965570867769567,3.59580086521051e-07,-0.585787920469859,0.0453492715175716
"SPTBN5","brown",-0.962648279323215,5.37741563058709e-07,-0.86475820447102,0.000282693056236769
"KYAT3","brown",0.981065422932503,1.85683650994569e-08,0.867897203533111,0.000252763071932943
"RABGGTB","brown",0.949345857920967,2.41158708242117e-06,0.534361344933953,0.0734913104995896
"PPM1B","brown",-0.779313416788711,0.0028076129981742,-0.359823835701616,0.250619205674902
"SLC5A6","brown",0.993330665432106,1.02761282918206e-10,0.806693470101695,0.0015211917148566
"EMILIN1","brown",-0.793972299119104,0.00204466704177957,-0.403071352608434,0.193876212350267
"FBXO11","brown",-0.995507140866012,1.43090152970461e-11,-0.801990380268868,0.00170101294911375
"LRPPRC","brown",0.98421195824821,7.52366832584876e-09,0.642140176730441,0.02435831752211
"MFSD13A","brown",0.891019436662881,0.000100562356177823,0.686567611139844,0.0136636196088448
"MYOF","brown",0.964192923773182,4.36514489797279e-07,0.899789260032572,6.71229859820718e-05
"LOXL4","brown",-0.836773993934457,0.000689034492447641,-0.760050020718742,0.00411903956202053
"ATAD1","brown",0.773838013868666,0.00314216357880904,0.603723226381526,0.0376470036052228
"ARL3","brown",0.968762515848692,2.22272071715086e-07,0.812167343856542,0.00133068594599955
"EXOC6","brown",0.95244915204897,1.76729238062736e-06,0.790211733580129,0.00222304026068354
"DNAJC13","brown",0.968725035128595,2.23594620413737e-07,0.814149502966459,0.00126643283204262
"ATIC","brown",0.989582766787935,9.49417551293737e-10,0.844642541879712,0.000545776348345101
"ASNSD1","brown",0.920463700283874,2.19088450684361e-05,0.511485962006103,0.0891827996577045
"SSB","brown",0.984905220341853,6.01765058796928e-09,0.669197935324972,0.0173138966937878
"NAB1","brown",0.975569668906338,6.57856743330829e-08,0.615707771641503,0.033051551324997
"FASTKD1","brown",0.970880085609857,1.57038330506906e-07,0.871455307393858,0.000221887742732706
"OLA1","brown",0.969010558361737,2.13675682151956e-07,0.898547507281035,7.12326363989216e-05
"CIR1","brown",-0.933164232028764,9.38194477435499e-06,-0.851526116743126,0.000440443691017242
"WDR12","brown",0.989676362202438,9.07668224187398e-10,0.842500225321452,0.000582245081917447
"ITGAV","brown",0.950401117733886,2.17453413290594e-06,0.776292148882368,0.00298866611382765
"SENP7","brown",-0.959949057251993,7.58754563493276e-07,-0.902688195032281,5.82515478079924e-05
"COX17","brown",0.971007728664608,1.53659645401057e-07,0.867563298359921,0.000255823791862171
"USP8","brown",-0.878440678047166,0.000169867865117616,-0.4762037123203,0.117577431082172
"SECISBP2L","brown",-0.993314087608247,1.04041923647403e-10,-0.827583113706771,0.000891437092019848
"FAM13A","brown",-0.975578249865501,6.56711700013227e-08,-0.634383992989495,0.0267128475381711
"BLTP1","brown",-0.96756708715795,2.67644635441724e-07,-0.893485349387865,9.00736505790483e-05
"LARP1B","brown",0.919833878713689,2.27654798360537e-05,0.492991161098558,0.103414561257134
"SEPTIN11","brown",0.979313652142707,2.88162280835609e-08,0.649509199460707,0.0222643867497019
"PPA2","brown",0.976056445507471,5.95364994293496e-08,0.627711019864765,0.0288666209884794
"PAPSS1","brown",0.968075980771645,2.47508147704637e-07,0.885239673191784,0.000128908179871619
"RGS3","brown",0.987752233069038,2.1264205572645e-09,0.674121820567909,0.0162140778848052
"ERP27","brown",-0.905672775269238,5.01079736645224e-05,-0.451695390953093,0.140455152909882
"YARS2","brown",0.927134637433031,1.43011373787646e-05,0.532836704719681,0.0744734059564554
"AEBP2","brown",0.939477377858888,5.77457026555011e-06,0.765581553104626,0.00370294240788494
"ZCRB1","brown",0.961964980528974,5.88080764477898e-07,0.887646272771702,0.00011643384438614
"KLRG1","brown",-0.964562918217047,4.14682399747558e-07,-0.906225825499564,4.8702686116546e-05
"NEDD1","brown",0.972253741240959,1.23618229129874e-07,0.884955094253688,0.000130449735820996
"RITA1","brown",0.958178185905874,9.39182244130522e-07,0.845165821152308,0.000537143946108047
"LNX2","brown",-0.979611676378488,2.68128528438094e-08,-0.790855456312182,0.00219169381662638
"CCDC65","brown",-0.964360318919061,4.26526716378764e-07,-0.848268868537718,0.000488105955741578
"CERS5","brown",0.909691482820501,4.05862985420213e-05,0.732355117381109,0.00675817953615619
"WDFY2","brown",-0.974775597840533,7.70918960488607e-08,-0.884762553707709,0.000131500877473167
"SLAIN1","brown",-0.89154139764448,9.82662197415646e-05,-0.548441683019642,0.0648382913987506
"ABHD13","brown",-0.976276905592843,5.68666834581517e-08,-0.863044072351345,0.000300162628144903
"CUL4A","brown",0.976220512999147,5.75403408773419e-08,0.867585553546362,0.00025561889705318
"DCAF5","brown",-0.98672996727782,3.16942888717474e-09,-0.775063944840809,0.00306475470432384
"CLBA1","brown",-0.785253170773202,0.00247613525002101,-0.46868754045395,0.124312326958985
"NIPA2","brown",0.988395418232769,1.62547291265255e-09,0.831203622111261,0.000806878741985176
"TCF12","brown",0.915261191257903,2.98069504329605e-05,0.799191270506818,0.0018155093571628
"SORD","brown",0.930189342738329,1.16050272065978e-05,0.519008214713475,0.083794185682352
"GTF2A2","brown",0.961264439964897,6.43507152465525e-07,0.89208759617327,9.59076632018875e-05
"CDAN1","brown",-0.935076620468053,8.14092013326174e-06,-0.714892290053469,0.00897385578625953
"ETFA","brown",0.960214595823812,7.34262986931636e-07,0.910100509365398,3.97034804346255e-05
"SKIC8","brown",0.962503495135413,5.48110558691374e-07,0.572751230616494,0.0516036452062703
"LINS1","brown",-0.961371832892045,6.3475127685773e-07,-0.812412391917852,0.00132260962377222
"MFGE8","brown",-0.989279338265187,1.09542530899073e-09,-0.679985167160307,0.014972443732337
"ZNF710","brown",0.961531712449205,6.21891742440741e-07,0.831326446921617,0.000804123168894381
