GeneID,Symbol,Module,Module_kME,PValue_kME,Is_Hub,Predicted_BP,Predicted_MF,Predicted_CC,Predicted_KEGG,log2FoldChange,padj_DE
ENSG00000253824.3,,blue,0.8374647655984456,1.6213495319645523e-11,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,6.687376631498128,1.703766904384683e-21
ENSG00000235532.3,LINC00402,blue,-0.8695201518055097,3.3471205877904204e-13,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-6.6113679999266,8.75558964801377e-52
ENSG00000262429.1,,blue,0.8725437821592952,2.2035781968339609e-13,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,6.292146969799954,1.3672439007270456e-15
ENSG00000306025.1,,turquoise,0.8898826796587734,1.601649127703406e-14,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-5.79821682268311,1.6718039850689218e-20
ENSG00000235059.7,,blue,-0.8715846317795527,2.5189042006623105e-13,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-5.326346660332596,7.011914877296602e-24
ENSG00000227145.3,IL21-AS1,blue,0.8890878097876979,1.8230966438014804e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,5.096614797151983,5.404779757901571e-13
ENSG00000288767.3,,blue,0.8383312651811085,1.4765228549187106e-11,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.945274893148096,7.549919028707578e-15
ENSG00000301057.1,,turquoise,0.938535892077797,3.8115054552862517e-19,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.933205789246418,2.1233628597723968e-19
ENSG00000287692.2,,blue,0.8772889583942391,1.1187551511071754e-13,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.896432508158756,3.8595288177324655e-11
ENSG00000278041.2,,blue,0.8935787403373471,8.655289753432383e-15,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.856473667375698,1.6256363968199317e-13
ENSG00000268658.5,LINC00664,blue,0.945608222496449,3.9754681982091783e-20,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.796876800635765,1.1127206581010352e-26
ENSG00000308203.1,,turquoise,0.9354200298031077,9.489318808670402e-19,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.795994352659092,8.755058978846019e-19
ENSG00000285797.2,,brown,0.7811173109791658,2.7349974662266554e-9,TRUE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,-4.794850215729607,6.387865091845954e-18
ENSG00000236951.7,,blue,-0.8452767966163682,6.83398801491871e-12,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-4.72331351574643,1.691118613036007e-14
ENSG00000229962.3,,blue,0.783063822594382,2.3510512535983863e-9,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.718212037730803,1.1995040911931854e-10
ENSG00000292432.2,,turquoise,0.9016533271399193,2.0778611479728657e-15,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.677829092133787,8.731443789966905e-19
ENSG00000281386.2,,brown,0.8451158567939211,6.960017640537772e-12,TRUE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,-4.665148472601766,1.5077898916549583e-17
ENSG00000301037.1,,turquoise,0.9701189111106465,5.617952816954891e-25,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.619714112385122,3.2403544812771987e-21
ENSG00000283554.2,LINC02341,blue,0.8872393589006419,2.4545211940453252e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.6093544759432925,3.655660338666455e-18
ENSG00000301148.1,,blue,0.7591702391934458,1.3631193261849472e-8,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.603733361804352,9.172574692847069e-9
ENSG00000304710.1,,turquoise,0.9217763417115393,3.209540649444563e-17,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.527341538586286,4.511334341885188e-12
ENSG00000287064.1,,blue,0.8466838722598657,5.819762628950263e-12,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.494054881229796,6.602554705994232e-16
ENSG00000287092.2,,blue,-0.9045366623563493,1.2113690358023248e-15,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-4.492408494827492,5.16768064832189e-22
ENSG00000231160.13,KLF3-AS1,blue,-0.9099632925020193,4.182033619173e-16,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-4.479097460248555,8.430144143658691e-32
ENSG00000255422.5,,blue,-0.8720863124447372,2.349035032329779e-13,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-4.453019130161642,3.579049429406604e-13
ENSG00000233930.5,KRTAP5-AS1,turquoise,0.9337600395900569,1.5146242521284751e-18,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.452426116737615,7.796671400371205e-17
ENSG00000263417.7,GTSCR1,blue,-0.8296299260844039,3.688838804547066e-11,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-4.348424808844137,3.736442357779977e-13
ENSG00000290333.1,ANKRD18DP,blue,0.9158263003166055,1.2258358445151426e-16,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.220742615077748,9.184555115821324e-13
ENSG00000308902.1,,blue,0.7817560016320811,2.603001685179257e-9,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.204883102877995,6.478194006134641e-8
ENSG00000250186.4,,blue,0.7965051126955164,7.917782166173836e-10,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,4.160361408532405,1.8488474333101028e-7
ENSG00000307615.1,,blue,-0.8892389016177856,1.7789012626201476e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-4.118533743527713,5.898554426790133e-22
ENSG00000260029.2,,turquoise,0.9433674471140071,8.39416768716687e-20,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.0867113806844815,1.1257372265661314e-16
ENSG00000282164.4,PEG13,turquoise,0.8940090514340754,8.045026315789146e-15,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.054452725483043,8.801860197928553e-62
ENSG00000304322.1,,turquoise,0.8763260672643323,1.2866031081058935e-13,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.0222203943145445,2.173017032352609e-16
ENSG00000309675.1,,turquoise,0.9233892034820038,2.1914667721347682e-17,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-4.001503617555567,8.333615384875155e-16
ENSG00000257495.6,KRT73-AS1,turquoise,0.8459799792827648,6.308032391461279e-12,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.9766083601720976,1.7780723544576294e-15
ENSG00000301902.1,,turquoise,0.9412196125525953,1.670889049631203e-19,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.9729539040726665,3.3647210754805816e-17
ENSG00000306211.1,,brown,0.8113554379059247,2.1568459222941556e-10,TRUE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,-3.96050293231796,1.495854183545926e-22
ENSG00000289297.3,,blue,0.9516155793787723,4.534205387017504e-21,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.9549602512137434,1.0907891417258521e-16
ENSG00000298833.1,,blue,0.888019558290139,2.166343247462363e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.913277264648496,7.699450125576527e-12
ENSG00000255441.1,SIGLEC10-AS1,blue,0.9270959121758213,8.825875528790208e-18,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.909394011811272,1.148416124069101e-13
ENSG00000301077.1,,turquoise,0.9698067552817269,6.825853050284431e-25,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.90842560066967,6.099193506986267e-29
ENSG00000293757.1,,blue,-0.82142821312913,8.352230903649925e-11,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-3.891756841270241,3.757041950745249e-15
ENSG00000204283.5,LINC01973,turquoise,0.937197558000755,5.671878157679713e-19,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.8769497361269183,1.9078937833468885e-18
ENSG00000310127.1,,blue,0.8125594786129314,1.931385826088879e-10,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.8572681990789066,2.6360797300182305e-7
ENSG00000236404.13,VLDLR-AS1,blue,0.9366929139088768,6.574124552789209e-19,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.852199986132287,2.66912835059038e-12
ENSG00000296147.1,,blue,0.8479353356170842,5.038084711908011e-12,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.827170768819145,6.83088033416973e-11
ENSG00000307066.1,,blue,-0.8797960411758048,7.731313076076528e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-3.820366540762261,5.144075347962714e-54
ENSG00000236591.2,UST-AS2,blue,0.8779537529273361,1.0151336848845779e-13,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.801894359520537,1.3326384808191384e-14
ENSG00000236824.2,BCYRN1,blue,0.7629957640005306,1.0430920646365826e-8,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.792394816866216,2.0772036528391412e-8
ENSG00000301010.1,,blue,-0.7860713332266623,1.8553798584742751e-9,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-3.768435312028668,2.8033443210274736e-11
ENSG00000289340.3,,turquoise,0.7962277585706107,8.104168843466004e-10,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.7638500220481377,1.374285648871141e-11
ENSG00000259062.3,ACTN1-DT,blue,-0.7745045315115742,4.5214125125108706e-9,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-3.7616321749774966,2.0871880638610962e-13
ENSG00000297071.1,,turquoise,0.9113039612522493,3.1826112302342017e-16,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.734861043678415,9.036890653123897e-25
ENSG00000287125.1,,brown,0.9123304478700356,2.574545263751037e-16,TRUE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,-3.729329707449797,9.703430288222724e-13
ENSG00000227907.2,,blue,-0.8524475374162283,2.962660799010749e-12,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-3.700071961009019,2.486538942051736e-15
ENSG00000225521.2,SNED1-AS1,turquoise,0.928886924282147,5.589677901840462e-18,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.6869365849378752,7.697210729579852e-23
ENSG00000234883.8,MIR155HG,blue,0.954717639195008,1.3228689471323057e-21,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.6738378000680503,8.197190300234568e-17
ENSG00000286644.1,,blue,-0.9147369929586058,1.5499807875973817e-16,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,-3.673288357754553,1.0159243874222755e-23
ENSG00000294395.1,,blue,0.8841603660666039,3.982934383444759e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.672709770701512,8.693002972607203e-18
ENSG00000253696.3,KBTBD11-OT1,turquoise,0.8208396635423196,8.842532258172613e-11,TRUE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,-3.6623232222063575,2.264684048897662e-15
ENSG00000257924.2,LINC02416,blue,0.8791495193544568,8.510923668494508e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.654668619867154,6.107185604368767e-12
ENSG00000305512.1,,blue,0.8782698785486798,9.690908650510269e-14,TRUE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,3.6506948167704896,8.88469247572647e-21
