Analysis,Module,Type,Ontology,Gene_Scope,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Source_File,category,subcategory
cd4_naive,green,GO,BP,AllGenes,GO:0042633,hair cycle,14/830,72/13190,0.194444444444444,3.09002677376171,4.60808020430652,1.3341011023586e-4,0.028468373069539,0.0257771259833156,GLI2/TRADD/PIAS4/NAGLU/SOS1/INHBA/CLOCK/ACVR1B/WNT10A/NUMA1/LRIG1/EDA/BCL2/LGR4,14,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0032956,regulation of actin cytoskeleton organization,35/830,288/13190,0.121527777777778,1.93126673360107,4.14073616574407,1.3615613778018e-4,0.028468373069539,0.0257771259833156,WAS/CAPG/ARFGEF1/PXN/SH3BP1/TRIOBP/PYCARD/TGFB1/TGFBR1/NEDD9/PDGFRB/SPTBN1/TGFB3/WASHC3/AMOT/BAIAP2L2/GMFG/ABI2/RHOF/TPM1/TRPM2/PHLDB2/ARHGAP18/FER/PLEKHH2/DVL3/ARFIP1/SLC4A2/INPPL1/DAPK3/CDC42EP4/KANK3/FLNA/SPTAN1/S100A10,35,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0051503,adenine nucleotide transport,9/830,33/13190,0.272727272727273,4.33406352683461,4.96921912590108,1.4480081993778e-4,0.028468373069539,0.0257771259833156,SLC25A24/P2RX7/PANX1/LRRC8A/CALHM2/SLC25A4/SLC35B2/CALHM1/CALHM6,9,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:1902105,regulation of leukocyte differentiation,35/830,289/13190,0.121107266435986,1.92458414974778,4.11831368204329,1.4583584923563e-4,0.028468373069539,0.0257771259833156,BAD/CD74/PRDM1/GLI2/IL4R/CEACAM1/IL12RB1/LGALS1/XBP1/RASSF2/CLPTM1/TGFB1/ZMIZ1/NEDD9/SOS1/ARID1A/GPR68/CD80/CCR2/INHBA/PHF10/PRDM16/ZC3H8/IL2RG/CDKN2A/OCSTAMP/POU4F1/PPARGC1B/IKZF3/SLC4A2/SOX12/TOB2/SOCS1/BGLAP/PIK3R6,35,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0033619,membrane protein proteolysis,12/830,57/13190,0.210526315789474,3.34559289790742,4.59879275643162,1.8142714750206e-4,0.0312676847945938,0.0283118058130007,TNFRSF1B/P2RX7/TSPAN15/HM13/CTSH/TGFB1/APH1A/ADAM10/PSEN2/RET/DAG1/BACE2,12,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0015865,purine nucleotide transport,9/830,34/13190,0.264705882352941,4.206591070163,4.85128567958768,1.8604841208776e-4,0.0312676847945938,0.0283118058130007,SLC25A24/P2RX7/PANX1/LRRC8A/CALHM2/SLC25A4/SLC35B2/CALHM1/CALHM6,9,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0051249,regulation of lymphocyte activation,49/830,459/13190,0.106753812636166,1.69648528755545,3.93570714782267,1.8931991095776e-4,0.0312676847945938,0.0283118058130007,BAD/CD38/CD74/TNFRSF1B/PARP3/PRDM1/GLI2/IL4R/IL12RB1/LGALS1/XBP1/NFATC2/PYCARD/CLPTM1/TGFB1/AHR/TNFSF8/ZMIZ1/NEDD9/HHLA2/SOS1/ARID1A/CD80/CCR2/INHBA/PHF10/LGALS3/HAVCR2/SLC15A4/ZC3H8/IL2RG/CDKN2A/TNFRSF14/IKZF3/SLC4A2/CD300A/BMI1/IL13/BCL2/MYD88/YES1/SOX12/SOCS1/SPN/DPP4/HLA-DMA/EXOSC6/B2M/PIK3R6,49,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0051046,regulation of secretion,48/830,447/13190,0.10738255033557,1.70647691436888,3.93778173193257,1.9126536008219e-4,0.0312676847945938,0.0283118058130007,BAD/CD38/CD74/TNFRSF1B/DTNBP1/SLC4A8/CYBA/CD84/NEO1/SREBF1/IL4R/CEACAM1/GNAO1/P2RX7/SIRT4/OSM/XBP1/TGFB1/CD33/NHERF1/CPT1A/TCIRG1/GGCX/PASK/ECRG4/TGFB3/GPR68/CCR2/INHBA/GNAI1/CLOCK/LRRC8A/SNCA/RAB11FIP1/ATP13A2/ARFIP1/PRKCB/MIDN/CD300A/RAB26/IL13/KCNA2/SEPTIN1/ANXA2/SV2B/WNK3/S100A10/BGLAP,48,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:1903706,regulation of hemopoiesis,42/830,375/13190,0.112,1.77985542168675,3.97014317824339,1.935459677787e-4,0.0312676847945938,0.0283118058130007,BAD/CD74/PRDM1/GLI2/IL4R/CEACAM1/IL12RB1/LGALS1/XBP1/RASSF2/CLPTM1/TGFB1/ZMIZ1/NEDD9/SMAP1/SOS1/ARID1A/GPR68/CD80/CCR2/INHBA/PHF10/ACVR1B/GLUL/PRDM16/ARNT/ZC3H8/PURB/IL2RG/CDKN2A/OCSTAMP/POU4F1/PPARGC1B/IKZF3/SLC4A2/SOX12/TOB2/SOCS1/HSPA1A/BGLAP/B2M/PIK3R6,42,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0032970,regulation of actin filament-based process,37/830,317/13190,0.116719242902208,1.8548515829881,3.99223604675381,2.0284615622841e-4,0.0316778080643379,0.0286831582315973,WAS/CAPG/CNN2/ARFGEF1/PXN/SH3BP1/TRIOBP/PYCARD/TGFB1/TGFBR1/NEDD9/PDE4D/PDGFRB/SPTBN1/TGFB3/WASHC3/AMOT/BAIAP2L2/GMFG/ABI2/RHOF/TPM1/TRPM2/PHLDB2/ARHGAP18/FER/PLEKHH2/DVL3/ARFIP1/SLC4A2/INPPL1/DAPK3/CDC42EP4/KANK3/FLNA/SPTAN1/S100A10,37,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0051051,negative regulation of transport,36/830,308/13190,0.116883116883117,1.85745579721483,3.94576482314794,2.3942500622349e-4,0.0361840694889375,0.0327634219042674,CD74/TNFRSF1B/CNN2/CD84/SP100/NEO1/SREBF1/ANKRD13A/CEACAM1/GNAO1/SIRT4/OSM/CACNA1F/TGFB1/NHERF1/GGCX/UFM1/CCR2/INHBA/GNAI1/LGALS3/SNCA/RAB11FIP1/ARFIP1/NOS3/PRKCB/MIDN/CD300A/BCL2/ARHGAP1/ANXA2/WNK3/SVIP/WWP2/B2M/PTEN,36,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0043065,positive regulation of apoptotic process,47/830,442/13190,0.106334841628959,1.68982718203129,3.82266425507719,2.7869651386149e-4,0.040802911482534,0.0369456233836122,BAD/TNFRSF12A/TNFRSF1B/GRN/PIK3CB/HYAL2/P2RX7/LGALS1/XBP1/RASSF2/TRADD/PYCARD/CTSH/BNIP3L/PIAS4/TGFB1/TGFBR1/NHERF1/CTSC/TGFB3/APAF1/INHBA/PTGIS/CASP9/CALHM2/DUSP6/ZC3H8/SNCA/GZMA/CDKN2A/POU4F1/CDK19/HPGD/TP53INP1/RET/CASP7/DAPK3/BCL2/BRMS1/ANO6/CXCR3/PLEKHN1/DCUN1D3/CASP4/IGF2R/MAP3K5/PANO1,47,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0051048,negative regulation of secretion,18/830,115/13190,0.156521739130435,2.48737558931378,4.15130331199165,2.9011709990181e-4,0.0411878367587876,0.0372941598916844,CD74/TNFRSF1B/CD84/NEO1/SREBF1/CEACAM1/GNAO1/SIRT4/OSM/GGCX/CCR2/INHBA/GNAI1/SNCA/RAB11FIP1/MIDN/CD300A/WNK3,18,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0001942,hair follicle development,12/830,60/13190,0.2,3.17831325301205,4.38227210984805,3.0163891176803e-4,0.0415640676950949,0.0376348239760114,GLI2/TRADD/PIAS4/NAGLU/SOS1/INHBA/ACVR1B/WNT10A/NUMA1/EDA/BCL2/LGR4,12,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0036314,response to sterol,8/830,29/13190,0.275862068965517,4.38388034898214,4.72721437582585,3.1139094248466e-4,0.0416819018725898,0.0377415187432538,LRP6/GRAMD1A/TGFB1/TGFBR1/INHBA/CCR5/GPR155/DAG1,8,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0009611,response to wounding,47/830,445/13190,0.10561797752809,1.67843508866928,3.77271615785453,3.2503730106563e-4,0.0422999932081253,0.0383011790436994,TNFRSF12A/TSPAN9/WAS/GRN/VCL/DTNBP1/PIK3CB/CNN2/ARFGEF1/NEO1/CEACAM1/ITGB5/XBP1/ITPK1/MYL12A/TGFB1/SERPINE1/TGFBR1/NAGLU/SH2B3/HBEGF/GGCX/MTR/ECRG4/GNA13/CCR2/MAP2K2/MACF1/CHMP1A/TLN1/TPM1/PHLDB2/NFIA/NMNAT3/NOS3/CASP7/PTK2/BCL2/DAG1/SELP/ANO6/ANXA2/VPS33B/RTN4RL1/FLNA/S100A10/PTEN,47,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0045580,regulation of T cell differentiation,23/830,168/13190,0.136904761904762,2.17563109581182,3.97395188986544,3.4660424473433e-4,0.0438875915291987,0.0397386943464968,BAD/CD74/PRDM1/GLI2/IL4R/IL12RB1/LGALS1/XBP1/CLPTM1/TGFB1/ZMIZ1/SOS1/ARID1A/CD80/CCR2/PHF10/ZC3H8/IL2RG/CDKN2A/SLC4A2/SOX12/SOCS1/PIK3R6,23,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0015868,purine ribonucleotide transport,8/830,30/13190,0.266666666666667,4.23775100401606,4.60057245003542,4.0145382281472e-4,0.048633071853417,0.0440355624488615,SLC25A24/PANX1/LRRC8A/CALHM2/SLC25A4/SLC35B2/CALHM1/CALHM6,8,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0030098,lymphocyte differentiation,42/830,389/13190,0.107969151670951,1.71579892836126,3.71346761390822,4.2265598803214e-4,0.048633071853417,0.0440355624488615,BAD/CD74/PRDM1/HDAC4/GLI2/IL4R/IL12RB1/MFNG/LGALS1/XBP1/CLPTM1/TGFB1/TNFSF8/ZMIZ1/TCIRG1/CCR6/SOS1/PIK3R3/ARID1A/CD80/CCR2/INHBA/POLM/PHF10/LRRC8A/STAT4/ZC3H8/IL2RG/CDKN2A/CD8A/IKZF3/SLC4A2/BMI1/BCL2/GBA1/SOX12/FUT7/SOCS1/SPN/IGHM/B2M/PIK3R6,42,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:0071560,cellular response to transforming growth factor beta stimulus,27/830,214/13190,0.126168224299065,2.00501069699358,3.84098753213841,4.2469158846752e-4,0.048633071853417,0.0440355624488615,LTBP1/HYAL2/ITGB5/PXN/XBP1/TGFB1/TGFBR1/ZMIZ1/TGFB3/APAF1/GIPC1/PMEPA1/WNT10A/SMAD6/PRDM16/CDKN2B/ZYX/HPGD/MAPK7/IL13/PTK2/NRROS/BRMS1/YES1/CLDN5/HSPA1A/GDF10,27,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,AllGenes,GO:1904062,regulation of monoatomic cation transmembrane transport,25/830,192/13190,0.130208333333333,2.06921435742972,3.86734462830005,4.2560425741517e-4,0.048633071853417,0.0440355624488615,CYBA/CACNB1/P2RX7/FXYD5/SNTA1/CACNA1F/TGFB1/RGS9/TCIRG1/PDE4D/ACTN4/PSEN2/TRPC1/SNCA/AKAP6/IL13/BCL2/ANO6/STAC3/CXCR3/P2RX2/WNK3/FLNA/ASPH/WWP2,25,cd4_naive_green_GO_BP_AllGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0006816,calcium ion transport,42/755,300/13190,0.14,2.44582781456954,6.24176278052333,6.37139360627721e-8,2.9180982716749e-4,2.6578771433343e-4,P2RX7/CACHD1/CRACR2B/IL13/ORAI2/TRPM2/CYBA/AKAP6/SNCA/TPCN1/CACNA1A/RAMP1/TRPC1/NOS3/PDGFRB/FLNA/CXCR3/ATP2C2/EPM2A/MCOLN3/NALF2/ANO6/CALHM2/TRPV2/PKD1/TGFB1/CACNB1/CALHM1/PDE4D/CACNA1F/PSEN2/RGS9/BCL2/CCR5/PANX1/PRKCB/SLC24A1/LGALS3/CD84/PLCE1/WFS1/ASPH,42,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0070588,calcium ion transmembrane transport,32/755,233/13190,0.137339055793991,2.39934059062615,5.31013641618545,3.60063394514751e-6,0.00603445671214361,0.00549633462427606,P2RX7/CACHD1/IL13/ORAI2/TRPM2/CYBA/AKAP6/SNCA/TPCN1/CACNA1A/TRPC1/FLNA/CXCR3/ATP2C2/MCOLN3/NALF2/ANO6/TRPV2/PKD1/TGFB1/CACNB1/CALHM1/PDE4D/CACNA1F/PSEN2/RGS9/BCL2/CCR5/PANX1/SLC24A1/PLCE1/ASPH,32,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0072001,renal system development,31/755,223/13190,0.139013452914798,2.42859264098833,5.30148576820027,3.95270090315084e-6,0.00603445671214361,0.00549633462427606,HPGD/PRKX/GLI2/BMI1/MPST/CEP290/PDGFRB/MYO1E/TGFBR1/APH1A/APAF1/IRX3/DYNC2H1/SMAD6/PKD1/TGFB1/ADAMTS1/PRDM1/LGR4/BCL2/SLC34A1/OVOL1/ACVR2B/CTSH/HYAL2/CASP9/DTNBP1/PLCE1/NFIA/RET/WFS1,31,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0001822,kidney development,30/755,218/13190,0.137614678899083,2.40415578103165,5.15105971133302,6.93267972553632e-6,0.00793791828573908,0.0072300551979738,HPGD/PRKX/GLI2/BMI1/MPST/CEP290/PDGFRB/MYO1E/TGFBR1/APH1A/APAF1/IRX3/DYNC2H1/SMAD6/PKD1/TGFB1/ADAMTS1/PRDM1/LGR4/BCL2/SLC34A1/OVOL1/ACVR2B/CTSH/HYAL2/CASP9/DTNBP1/PLCE1/RET/WFS1,30,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0007015,actin filament organization,44/755,389/13190,0.113110539845758,1.97606360339808,4.81490237095919,1.14484590713606e-5,0.0104867885093663,0.00955163016837938,SH3BP1/CAPG/NEDD9/PDLIM1/ACTN1/RHOF/INF2/WAS/GAS2L1/MYO5C/AMOT/CORO7/TRIOBP/S100A10/WASHC3/MYO1E/TGFBR1/FLNA/FER/RFLNB/CNN2/INPPL1/ZYX/ABI2/MYO7B/KANK3/ABI1/ARHGAP18/PLEKHH2/ITGB5/RHOU/BCL2/MYO1C/ARFGEF1/GMFG/ARFIP1/TPM1/SPTAN1/PYCARD/BAIAP2L2/TGFB3/PXN/PHLDB2/SPTBN1,44,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0051493,regulation of cytoskeleton organization,49/755,455/13190,0.107692307692308,1.88140601120734,4.71453372639777,1.40454884288001e-5,0.0107213895006508,0.00976531063918156,SH3BP1/P2RX7/CAMSAP2/CAPG/NEDD9/TRPM2/HDGFL3/RHOF/DVL3/GNAI1/WAS/SNCA/GAS2L1/MAP1A/AMOT/TRIOBP/S100A10/PDGFRB/WASHC3/BBOF1/DAPK3/TGFBR1/FLNA/FER/HSPA1A/PTK2/SLC4A2/INPPL1/ABI2/KANK3/PKD1/TGFB1/ARHGAP18/CHMP1A/PLEKHH2/PARP3/ARFGEF1/GMFG/ARFIP1/TPM1/CEP120/SPTAN1/PYCARD/BAIAP2L2/TGFB3/PXN/PHLDB2/SPTBN1/NUMA1,49,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0031589,cell-substrate adhesion,34/755,278/13190,0.122302158273381,2.13664300347801,4.71961135594522,2.29392855082621e-5,0.0150088468039772,0.0136704343562771,CCL25/MACF1/NEDD9/CDKN2A/ANXA2/PLEKHA2/ACTN1/PRKX/VCL/TRIOBP/S100A10/PIK3CB/DAPK3/FLNA/PTPRA/FER/PTK2/ZYX/TLN1/SLK/EDA/SMAD6/PKD1/ACTN4/ITGB5/BCL2/DAG1/TNFRSF12A/LIMS2/PXN/PTEN/TTYH1/PHLDB2/L1CAM,34,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0070723,response to cholesterol,8/755,24/13190,0.333333333333333,5.8233995584989,5.8275827609807,3.59356484055495e-5,0.0205731587121771,0.018738549293578,GPR155/TGFBR1/LRP6/TGFB1/CCR5/DAG1/GRAMD1A/INHBA,8,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0032956,regulation of actin cytoskeleton organization,34/755,288/13190,0.118055555555556,2.06245401030169,4.49194448606024,4.76329389855803e-5,0.0242398733948842,0.0220782850526146,SH3BP1/CAPG/NEDD9/TRPM2/RHOF/DVL3/WAS/AMOT/TRIOBP/S100A10/PDGFRB/WASHC3/DAPK3/TGFBR1/FLNA/FER/SLC4A2/INPPL1/ABI2/KANK3/TGFB1/ARHGAP18/PLEKHH2/ARFGEF1/GMFG/ARFIP1/TPM1/SPTAN1/PYCARD/BAIAP2L2/TGFB3/PXN/PHLDB2/SPTBN1,34,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0032970,regulation of actin filament-based process,36/755,317/13190,0.113564668769716,1.98399732592391,4.36958487814991,6.5347009389927e-5,0.0260208640407476,0.023700456031598,SH3BP1/CAPG/NEDD9/TRPM2/RHOF/DVL3/WAS/AMOT/TRIOBP/S100A10/PDGFRB/WASHC3/DAPK3/TGFBR1/FLNA/FER/CNN2/SLC4A2/INPPL1/ABI2/KANK3/TGFB1/ARHGAP18/PLEKHH2/PDE4D/ARFGEF1/GMFG/ARFIP1/TPM1/SPTAN1/PYCARD/BAIAP2L2/TGFB3/PXN/PHLDB2/SPTBN1,36,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0051503,adenine nucleotide transport,9/755,33/13190,0.272727272727273,4.76459963877182,5.33523856876473,6.98691332285273e-5,0.0260208640407476,0.023700456031598,P2RX7/SLC25A24/SLC35B2/CALHM2/LRRC8A/CALHM1/CALHM6/PANX1/SLC25A4,9,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0097553,calcium ion transmembrane import into cytosol,20/755,134/13190,0.149253731343284,2.60749233962637,4.60842745846365,7.36539798380129e-5,0.0260208640407476,0.023700456031598,P2RX7/IL13/TRPM2/CYBA/AKAP6/SNCA/CACNA1A/TRPC1/FLNA/CXCR3/NALF2/TRPV2/TGFB1/PDE4D/CACNA1F/BCL2/CCR5/SLC24A1/PLCE1/ASPH,20,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0033619,membrane protein proteolysis,12/755,57/13190,0.210526315789474,3.67793656326246,4.99243312152621,7.38583477139124e-5,0.0260208640407476,0.023700456031598,P2RX7/HM13/TSPAN15/APH1A/TNFRSF1B/TGFB1/PSEN2/ADAM10/DAG1/CTSH/BACE2/RET,12,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0015865,purine nucleotide transport,9/755,34/13190,0.264705882352941,4.62446435527854,5.21408220920399,9.02433178175762e-5,0.0278404647917505,0.0253577940633664,P2RX7/SLC25A24/SLC35B2/CALHM2/LRRC8A/CALHM1/CALHM6/PANX1/SLC25A4,9,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0071560,cellular response to transforming growth factor beta stimulus,27/755,214/13190,0.126168224299065,2.2041839450393,4.37608567469798,9.20399991018925e-5,0.0278404647917505,0.0253577940633664,IL13/PRDM16/HPGD/GIPC1/CLDN5/CDKN2B/XBP1/NRROS/TGFBR1/HSPA1A/PTK2/APAF1/PMEPA1/ZYX/SMAD6/TGFB1/ITGB5/LTBP1/WNT10A/GDF10/MAPK7/YES1/HYAL2/TGFB3/PXN/BRMS1/ZMIZ1,27,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0010959,regulation of metal ion transport,30/755,250/13190,0.12,2.0964238410596,4.31258682456809,9.72592656480365e-5,0.0278404647917505,0.0253577940633664,P2RX7/IL13/CYBA/AKAP6/SNCA/NHERF1/TRPC1/NOS3/PDGFRB/FLNA/CXCR3/ATP2C2/WWP2/ANO6/FXYD5/TRPV2/SNTA1/TGFB1/CACNB1/ACTN4/PDE4D/CACNA1F/PSEN2/RGS9/BCL2/GPD1L/LGALS3/CD84/WFS1/ASPH,30,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0043065,positive regulation of apoptotic process,45/755,442/13190,0.101809954751131,1.77864013664559,4.10282892839725,1.2048302788518e-4,0.0311041263297786,0.028330418902531,P2RX7/CDKN2A/BNIP3L/HPGD/CASP7/IGF2R/SNCA/XBP1/TRADD/NHERF1/LGALS1/RASSF2/PIK3CB/DAPK3/TGFBR1/PLEKHN1/BAD/CXCR3/TNFRSF1B/GZMA/APAF1/CDK19/ANO6/CALHM2/CASP4/DCUN1D3/TGFB1/PTGIS/MAP3K5/PIAS4/POU4F1/BCL2/CTSC/ZC3H8/PYCARD/CTSH/HYAL2/TNFRSF12A/CASP9/TGFB3/BRMS1/DUSP6/INHBA/TP53INP1/RET,45,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0001952,regulation of cell-matrix adhesion,16/755,98/13190,0.163265306122449,2.85227733477497,4.53495066938947,1.3044851579826e-4,0.0311041263297786,0.028330418902531,CCL25/MACF1/CDKN2A/PLEKHA2/VCL/S100A10/PIK3CB/DAPK3/PTPRA/PTK2/TLN1/SLK/BCL2/DAG1/PTEN/PHLDB2,16,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0071559,response to transforming growth factor beta,27/755,219/13190,0.123287671232877,2.15386011067767,4.24272616953954,1.3626496094355e-4,0.0311041263297786,0.028330418902531,IL13/PRDM16/HPGD/GIPC1/CLDN5/CDKN2B/XBP1/NRROS/TGFBR1/HSPA1A/PTK2/APAF1/PMEPA1/ZYX/SMAD6/TGFB1/ITGB5/LTBP1/WNT10A/GDF10/MAPK7/YES1/HYAL2/TGFB3/PXN/BRMS1/ZMIZ1,27,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0043269,regulation of monoatomic ion transport,33/755,292/13190,0.113013698630137,1.9743717681212,4.14869441403565,1.429363290462e-4,0.0311041263297786,0.028330418902531,P2RX7/IL13/KCNJ14/CYBA/AKAP6/SNCA/NHERF1/TRPC1/NOS3/PDGFRB/FLNA/CXCR3/ATP2C2/WWP2/ANO6/FXYD5/TRPV2/SNTA1/TGFB1/CACNB1/ACTN4/CALHM1/PDE4D/CACNA1F/PSEN2/RGS9/BCL2/GPD1L/TCIRG1/LGALS3/CD84/WFS1/ASPH,33,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0051249,regulation of lymphocyte activation,46/755,459/13190,0.100217864923747,1.75082601105196,4.0343252501852,1.4687747533021e-4,0.0311041263297786,0.028330418902531,IL12RB1/IL13/NEDD9/CDKN2A/CD38/SPN/CLPTM1/IL4R/GLI2/IL2RG/BMI1/XBP1/IKZF3/LGALS1/HHLA2/HAVCR2/CD80/BAD/CD300A/CCR2/TNFRSF1B/PIK3R6/TNFSF8/SLC4A2/SOCS1/NFATC2/ARID1A/TGFB1/SLC15A4/PARP3/PRDM1/SOS1/BCL2/MYD88/DPP4/PHF10/YES1/ZC3H8/SOX12/PYCARD/LGALS3/EXOSC6/INHBA/AHR/TNFRSF14/ZMIZ1,46,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0036314,response to sterol,8/755,29/13190,0.275862068965517,4.81936515186116,5.07343675390379,1.6245923228519e-4,0.0311041263297786,0.028330418902531,GPR155/TGFBR1/LRP6/TGFB1/CCR5/DAG1/GRAMD1A/INHBA,8,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0010508,positive regulation of autophagy,22/755,164/13190,0.134146341463415,2.34356323695687,4.2660998320187,1.6576695223055e-4,0.0311041263297786,0.028330418902531,RNF31/OPTN/BNIP3L/TPCN1/XBP1/MID2/PIP4K2A/SH3GLB1/PIK3CB/BAD/SNX30/EPM2A/WIPI1/RALB/ORMDL3/GBA1/SVIP/CALCOCO2/MTDH/TP53INP1/SLC25A4/BTRC,22,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0022404,molting cycle process,12/755,62/13190,0.193548387096774,3.38132877590259,4.6309749933493,1.7338263127871e-4,0.0311041263297786,0.028330418902531,GLI2/TRADD/EDA/PIAS4/WNT10A/LGR4/SOS1/ACVR1B/BCL2/INHBA/LRIG1/NUMA1,12,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0022405,hair cycle process,12/755,62/13190,0.193548387096774,3.38132877590259,4.6309749933493,1.7338263127871e-4,0.0311041263297786,0.028330418902531,GLI2/TRADD/EDA/PIAS4/WNT10A/LGR4/SOS1/ACVR1B/BCL2/INHBA/LRIG1/NUMA1,12,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0150115,cell-substrate junction organization,15/755,91/13190,0.164835164835165,2.87970307837858,4.4335069427609,1.8816636527811e-4,0.0311041263297786,0.028330418902531,MACF1/ACTN1/VCL/S100A10/DAPK3/TNS1/PTPRA/LAMA3/PTK2/TLN1/SLK/RHOU/BCL2/PTEN/PHLDB2,15,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
cd4_naive,green,GO,BP,HubGenes,GO:0042303,molting cycle,13/755,72/13190,0.180555555555556,3.15434142752024,4.51651527104955,1.9613307971247e-4,0.0311041263297786,0.028330418902531,GLI2/TRADD/EDA/PIAS4/WNT10A/LGR4/SOS1/ACVR1B/BCL2/INHBA/LRIG1/CLOCK/NUMA1,13,cd4_naive_green_GO_BP_HubGenes.csv,NA,NA
